listing_id,name
1597366,Media Room
1597366,Package Room
1597366,Storage
1597366,Pool
1597366,Virtual Doorman
1597366,Verizon Fios Enabled
1597366,Air conditioning
1597366,City view
1597366,Hardwood
1597366,Skyline View
1597366,Waterfront
1597366,Deck
1597366,Common roof deck
1597366,Pets - Cats ok
1597366,Pets - Dogs ok
1597627,Elevator
1597627,Full-time doorman
1597627,Pets - Dogs ok
1597627,Bike room
1597627,Playroom
1597627,Cold Storage
1597627,Community Recreation Facilities
1597627,Concierge
1597627,Gym/Fitness
1597627,On-site laundry
1597627,Live-in superintendent
1597627,Package Room
1597627,Parking Available
1597627,Pool
1597627,Verizon Fios Enabled
1597627,Deck
1597627,Common roof deck
1597627,Pets - Cats ok
1597802,Cats and Dogs Allowed
1597802,Elevator
1597802,Full-time doorman
1597802,Bike room
1597802,Playroom
1597802,Cold Storage
1597802,Community Recreation Facilities
1597802,Concierge
1597802,Gym/Fitness
1597802,On-site laundry
1597802,Media Room
1597802,Package Room
1597802,Parking Available
1597802,Smoke-Free
1597802,Pool
1597802,Verizon Fios Enabled
1597802,Deck
1597802,Pets - Cats ok
1597802,Pets - Dogs ok
1597948,Cats and Dogs Allowed
1597948,Dishwasher
1597948,Elevator
1597948,Full-time doorman
1597948,Washer/Dryer
1597948,Community Recreation Facilities
1597948,Concierge
1597948,Gym/Fitness
1597948,On-site laundry
1597948,Live-in superintendent
1597948,Media Room
1597948,Package Room
1597948,Smoke-Free
1597948,Wheelchair Access
1597948,Verizon Fios Enabled
1597948,Air conditioning
1597948,City view
1597948,Hardwood
1597948,Skyline View
1597948,Water view
1597948,Common roof deck
1597948,Pets - Cats ok
1597948,Pets - Dogs ok
1597994,Cats and Dogs Allowed
1597994,Dishwasher
1597994,Elevator
1597994,Full-time doorman
1597994,Washer/Dryer
1597994,Community Recreation Facilities
1597994,Concierge
1597994,Gym/Fitness
1597994,On-site laundry
1597994,Live-in superintendent
1597994,Media Room
1597994,Package Room
1597994,Verizon Fios Enabled
1597994,Air conditioning
1597994,City view
1597994,Hardwood
1597994,Skyline View
1597994,Water view
1597994,Common roof deck
1597994,Pets - Cats ok
1597994,Pets - Dogs ok
1598096,Elevator
1598096,Full-time doorman
1598096,Pets - Dogs ok
1598096,Washer/Dryer
1598096,Bike room
1598096,Playroom
1598096,Cold Storage
1598096,Community Recreation Facilities
1598096,Concierge
1598096,Gym/Fitness
1598096,On-site laundry
1598096,Live-in superintendent
1598096,Parking Available
1598096,Pool
1598096,Verizon Fios Enabled
1598096,Deck
1598096,Common roof deck
1598096,Pets - Cats ok
1598178,Cats and Dogs Allowed
1598178,Dishwasher
1598178,Elevator
1598178,Full-time doorman
1598178,Washer/Dryer
1598178,Private outdoor space
1598178,Bike room
1598178,Playroom
1598178,Cold Storage
1598178,Community Recreation Facilities
1598178,Concierge
1598178,Private parking
1598178,Green Building
1598178,Gym/Fitness
1598178,On-site laundry
1598178,Live-in superintendent
1598178,Media Room
1598178,Package Room
1598178,Parking Available
1598178,Smoke-Free
1598178,Storage
1598178,Pool
1598178,Valet Parking
1598178,Verizon Fios Enabled
1598178,Air conditioning
1598178,City view
1598178,Hardwood
1598178,Skyline View
1598178,Water view
1598178,Waterfront
1598178,Courtyard
1598178,Patio
1598178,Common roof deck
1598178,Pets - Cats ok
1598178,Pets - Dogs ok
1598368,Cats and Dogs Allowed
1598368,Dishwasher
1598368,Elevator
1598368,Full-time doorman
1598368,Bike room
1598368,Community Recreation Facilities
1598368,Concierge
1598368,Private parking
1598368,On-site laundry
1598368,Live-in superintendent
1598368,Package Room
1598368,Parking Available
1598368,Smoke-Free
1598368,Storage
1598368,Verizon Fios Enabled
1598368,Air conditioning
1598368,Hardwood
1598368,Pets - Cats ok
1598368,Pets - Dogs ok
1598648,Cats and Dogs Allowed
1598648,Dishwasher
1598648,Full-time doorman
1598648,Elevator
1598648,Gym/Fitness
1598648,Virtual Doorman
1598648,Verizon Fios Enabled
1598648,City view
1598648,Hardwood
1598648,Common roof deck
1598648,Pets - Cats ok
1598648,Pets - Dogs ok
1598653,Cats and Dogs Allowed
1598653,Dishwasher
1598653,Elevator
1598653,Full-time doorman
1598653,Washer/Dryer
1598653,Private outdoor space
1598653,Bike room
1598653,Playroom
1598653,Cold Storage
1598653,Community Recreation Facilities
1598653,Concierge
1598653,Private parking
1598653,Green Building
1598653,Gym/Fitness
1598653,On-site laundry
1598653,Live-in superintendent
1598653,Media Room
1598653,Package Room
1598653,Parking Available
1598653,Smoke-Free
1598653,Storage
1598653,Pool
1598653,Valet Parking
1598653,Verizon Fios Enabled
1598653,Air conditioning
1598653,City view
1598653,Hardwood
1598653,Park view
1598653,Skyline View
1598653,Water view
1598653,Waterfront
1598653,Patio
1598653,Common roof deck
1598653,Pets - Cats ok
1598653,Pets - Dogs ok
1598681,Cats and Dogs Allowed
1598681,Dishwasher
1598681,Elevator
1598681,Full-time doorman
1598681,Washer/Dryer
1598681,Bike room
1598681,Playroom
1598681,Community Recreation Facilities
1598681,Concierge
1598681,Gym/Fitness
1598681,Live-in superintendent
1598681,Media Room
1598681,Package Room
1598681,Storage
1598681,Pool
1598681,Virtual Doorman
1598681,Verizon Fios Enabled
1598681,Air conditioning
1598681,City view
1598681,Hardwood
1598681,Skyline View
1598681,Waterfront
1598681,Deck
1598681,Common roof deck
1598681,Pets - Cats ok
1598681,Pets - Dogs ok
1598682,Dishwasher
1598682,Elevator
1598682,Full-time doorman
1598682,Pets - Dogs ok
1598682,Washer/Dryer
1598682,Private outdoor space
1598682,Bike room
1598682,Playroom
1598682,Cold Storage
1598682,Community Recreation Facilities
1598682,Concierge
1598682,Private parking
1598682,Gym/Fitness
1598682,On-site laundry
1598682,Live-in superintendent
1598682,Media Room
1598682,Package Room
1598682,Parking Available
1598682,Pool
1598682,Virtual Doorman
1598682,Verizon Fios Enabled
1598682,Air conditioning
1598682,City view
1598682,Hardwood
1598682,Common roof deck
1598682,Common terrace
1598682,Pets - Cats ok
1598850,Cats and Dogs Allowed
1598850,Dishwasher
1598850,Elevator
1598850,Full-time doorman
1598850,Washer/Dryer
1598850,Private outdoor space
1598850,Bike room
1598850,Playroom
1598850,Cold Storage
1598850,Community Recreation Facilities
1598850,Concierge
1598850,Private parking
1598850,Green Building
1598850,Gym/Fitness
1598850,On-site laundry
1598850,Live-in superintendent
1598850,Media Room
1598850,Package Room
1598850,Parking Available
1598850,Smoke-Free
1598850,Storage
1598850,Pool
1598850,Valet Parking
1598850,Verizon Fios Enabled
1598850,Air conditioning
1598850,City view
1598850,Hardwood
1598850,Park view
1598850,Skyline View
1598850,Water view
1598850,Waterfront
1598850,Patio
1598850,Common roof deck
1598850,Pets - Cats ok
1598850,Pets - Dogs ok
1598858,Cats and Dogs Allowed
1598858,Dishwasher
1598858,Elevator
1598858,Full-time doorman
1598858,Washer/Dryer
1598858,Private outdoor space
1598858,Bike room
1598858,Playroom
1598858,Cold Storage
1598858,Community Recreation Facilities
1598858,Concierge
1598858,Private parking
1598858,Green Building
1598858,Gym/Fitness
1598858,On-site laundry
1598858,Live-in superintendent
1598858,Media Room
1598858,Package Room
1598858,Parking Available
1598858,Smoke-Free
1598858,Storage
1598858,Pool
1598858,Valet Parking
1598858,Verizon Fios Enabled
1598858,Air conditioning
1598858,City view
1598858,Hardwood
1598858,Skyline View
1598858,Water view
1598858,Waterfront
1598858,Patio
1598858,Common roof deck
1598858,Pets - Cats ok
1598858,Pets - Dogs ok
1598864,Dishwasher
1598864,Elevator
1598864,Full-time doorman
1598864,Pets - Dogs ok
1598864,Washer/Dryer
1598864,Private outdoor space
1598864,Bike room
1598864,Playroom
1598864,Community Recreation Facilities
1598864,Concierge
1598864,Private parking
1598864,Gym/Fitness
1598864,On-site laundry
1598864,Live-in superintendent
1598864,Media Room
1598864,Parking Available
1598864,Pool
1598864,Valet Parking
1598864,Virtual Doorman
1598864,Verizon Fios Enabled
1598864,Air conditioning
1598864,City view
1598864,Hardwood
1598864,Skyline View
1598864,Private roofdeck
1598864,Common roof deck
1598864,Pets - Cats ok
1598882,Cats and Dogs Allowed
1598882,Dishwasher
1598882,Elevator
1598882,Full-time doorman
1598882,Washer/Dryer
1598882,Private outdoor space
1598882,Bike room
1598882,Playroom
1598882,Cold Storage
1598882,Community Recreation Facilities
1598882,Concierge
1598882,Private parking
1598882,Green Building
1598882,Gym/Fitness
1598882,On-site laundry
1598882,Live-in superintendent
1598882,Media Room
1598882,Package Room
1598882,Parking Available
1598882,Smoke-Free
1598882,Storage
1598882,Pool
1598882,Valet Parking
1598882,Wheelchair Access
1598882,Verizon Fios Enabled
1598882,City view
1598882,Hardwood
1598882,Skyline View
1598882,Water view
1598882,Waterfront
1598882,Courtyard
1598882,Patio
1598882,Common roof deck
1598882,Pets - Cats ok
1598882,Pets - Dogs ok
1599041,Cats and Dogs Allowed
1599041,Dishwasher
1599041,Elevator
1599041,Full-time doorman
1599041,Washer/Dryer
1599041,Bike room
1599041,Playroom
1599041,Concierge
1599041,Gym/Fitness
1599041,On-site laundry
1599041,Live-in superintendent
1599041,Media Room
1599041,Package Room
1599041,Parking Available
1599041,Verizon Fios Enabled
1599041,Air conditioning
1599041,City view
1599041,Hardwood
1599041,Common roof deck
1599041,Pets - Cats ok
1599041,Pets - Dogs ok
1599078,Cats and Dogs Allowed
1599078,Dishwasher
1599078,Elevator
1599078,Full-time doorman
1599078,Washer/Dryer
1599078,Bike room
1599078,Playroom
1599078,Community Recreation Facilities
1599078,Concierge
1599078,Gym/Fitness
1599078,Live-in superintendent
1599078,Media Room
1599078,Package Room
1599078,Storage
1599078,Pool
1599078,Virtual Doorman
1599078,Verizon Fios Enabled
1599078,Hardwood
1599078,Waterfront
1599078,Deck
1599078,Common roof deck
1599078,Pets - Cats ok
1599078,Pets - Dogs ok
1599084,Dishwasher
1599084,Elevator
1599084,Full-time doorman
1599084,Pets - Dogs ok
1599084,Washer/Dryer
1599084,Bike room
1599084,Playroom
1599084,Cold Storage
1599084,Community Recreation Facilities
1599084,Concierge
1599084,Gym/Fitness
1599084,On-site laundry
1599084,Live-in superintendent
1599084,Parking Available
1599084,Pool
1599084,Verizon Fios Enabled
1599084,Hardwood
1599084,Skyline View
1599084,Deck
1599084,Common roof deck
1599084,Pets - Cats ok
1599086,Furnished
1599086,Full-time doorman
1599086,Elevator
1599086,Gym/Fitness
1599086,Pool
1599086,Common parking/Garage
1599086,On-site laundry
1599086,Bicycle Room
1599086,Storage
1599086,Valet
1599086,River VIew
1599086,Concierge
1599086,Children Playroom
1599086,Courtyard
1599086,Driveway
1599086,Pied a Terre
1599086,Pets - Dogs ok
1599086,Pets - Cats ok
1599350,Dishwasher
1599350,Elevator
1599350,Full-time doorman
1599350,Pets - Dogs ok
1599350,Washer/Dryer
1599350,Private outdoor space
1599350,Bike room
1599350,Playroom
1599350,Cold Storage
1599350,Concierge
1599350,Gym/Fitness
1599350,On-site laundry
1599350,Live-in superintendent
1599350,Media Room
1599350,Package Room
1599350,Smoke-Free
1599350,Pool
1599350,Valet Parking
1599350,Verizon Fios Enabled
1599350,Air conditioning
1599350,Garden View
1599350,Hardwood
1599350,Jacuzzi
1599350,Deck
1599350,Garden
1599350,Patio
1599350,Pets - Cats ok
1599388,Cats and Dogs Allowed
1599388,Dishwasher
1599388,Elevator
1599388,Full-time doorman
1599388,Washer/Dryer
1599388,Bike room
1599388,Playroom
1599388,Cold Storage
1599388,Community Recreation Facilities
1599388,Concierge
1599388,Private parking
1599388,Gym/Fitness
1599388,On-site laundry
1599388,Media Room
1599388,Package Room
1599388,Parking Available
1599388,Smoke-Free
1599388,Pool
1599388,Verizon Fios Enabled
1599388,Air conditioning
1599388,City view
1599388,Hardwood
1599388,Skyline View
1599388,Water view
1599388,Deck
1599388,Common roof deck
1599388,Pets - Cats ok
1599388,Pets - Dogs ok
1599402,Cats and Dogs Allowed
1599402,Dishwasher
1599402,Elevator
1599402,Full-time doorman
1599402,Bike room
1599402,Concierge
1599402,Private parking
1599402,On-site laundry
1599402,Live-in superintendent
1599402,Package Room
1599402,Parking Available
1599402,Smoke-Free
1599402,Storage
1599402,Wheelchair Access
1599402,Verizon Fios Enabled
1599402,City view
1599402,Garden View
1599402,Hardwood
1599402,Courtyard
1599402,Common roof deck
1599402,Pets - Cats ok
1599402,Pets - Dogs ok
1599411,Dishwasher
1599411,Elevator
1599411,Full-time doorman
1599411,Pets - Dogs ok
1599411,Washer/Dryer
1599411,Private outdoor space
1599411,Bike room
1599411,Playroom
1599411,Cold Storage
1599411,Concierge
1599411,Gym/Fitness
1599411,On-site laundry
1599411,Media Room
1599411,Package Room
1599411,Pool
1599411,Valet Parking
1599411,Verizon Fios Enabled
1599411,Air conditioning
1599411,City view
1599411,Hardwood
1599411,Jacuzzi
1599411,Skyline View
1599411,Water view
1599411,Deck
1599411,Garden
1599411,Patio
1599411,Pets - Cats ok
1599562,Cats and Dogs Allowed
1599562,Dishwasher
1599562,Elevator
1599562,Full-time doorman
1599562,Washer/Dryer
1599562,Community Recreation Facilities
1599562,Concierge
1599562,Gym/Fitness
1599562,Live-in superintendent
1599562,Verizon Fios Enabled
1599562,Air conditioning
1599562,Hardwood
1599562,Water view
1599562,Common roof deck
1599562,Pets - Cats ok
1599562,Pets - Dogs ok
1599605,Cats and Dogs Allowed
1599605,Dishwasher
1599605,Elevator
1599605,Full-time doorman
1599605,Washer/Dryer
1599605,Private outdoor space
1599605,Playroom
1599605,Cold Storage
1599605,Community Recreation Facilities
1599605,Concierge
1599605,Private parking
1599605,Gym/Fitness
1599605,On-site laundry
1599605,Live-in superintendent
1599605,locker/cage
1599605,Media Room
1599605,Package Room
1599605,Parking Available
1599605,Pool
1599605,Valet Parking
1599605,Verizon Fios Enabled
1599605,Air conditioning
1599605,City view
1599605,Garden View
1599605,Hardwood
1599605,Park view
1599605,Skyline View
1599605,Water view
1599605,Private balcony
1599605,Courtyard
1599605,Deck
1599605,Common roof deck
1599605,Common terrace
1599605,Pets - Cats ok
1599605,Pets - Dogs ok
1599631,Cats and Dogs Allowed
1599631,Dishwasher
1599631,Elevator
1599631,Full-time doorman
1599631,Washer/Dryer
1599631,Playroom
1599631,Community Recreation Facilities
1599631,Concierge
1599631,Private parking
1599631,Gym/Fitness
1599631,On-site laundry
1599631,Live-in superintendent
1599631,Media Room
1599631,Parking Available
1599631,Pool
1599631,Valet Parking
1599631,Verizon Fios Enabled
1599631,Air conditioning
1599631,City view
1599631,Hardwood
1599631,Skyline View
1599631,Water view
1599631,Deck
1599631,Common roof deck
1599631,Pets - Cats ok
1599631,Pets - Dogs ok
1599679,Cats and Dogs Allowed
1599679,Dishwasher
1599679,Elevator
1599679,Full-time doorman
1599679,Washer/Dryer
1599679,Private outdoor space
1599679,Playroom
1599679,Community Recreation Facilities
1599679,Concierge
1599679,Private parking
1599679,Gym/Fitness
1599679,Live-in superintendent
1599679,Parking Available
1599679,Pool
1599679,Valet Parking
1599679,Verizon Fios Enabled
1599679,Air conditioning
1599679,City view
1599679,Water view
1599679,Private balcony
1599679,Deck
1599679,Common roof deck
1599679,Pets - Cats ok
1599679,Pets - Dogs ok
1599716,Cats and Dogs Allowed
1599716,Elevator
1599716,Full-time doorman
1599716,Bike room
1599716,Playroom
1599716,Cold Storage
1599716,Community Recreation Facilities
1599716,Concierge
1599716,Gym/Fitness
1599716,On-site laundry
1599716,Media Room
1599716,Package Room
1599716,Parking Available
1599716,Smoke-Free
1599716,Pool
1599716,Verizon Fios Enabled
1599716,Deck
1599716,Pets - Cats ok
1599716,Pets - Dogs ok
1599730,Cats and Dogs Allowed
1599730,Dishwasher
1599730,Elevator
1599730,Full-time doorman
1599730,Washer/Dryer
1599730,Private outdoor space
1599730,Playroom
1599730,Cold Storage
1599730,Community Recreation Facilities
1599730,Concierge
1599730,Private parking
1599730,Gym/Fitness
1599730,Live-in superintendent
1599730,locker/cage
1599730,Media Room
1599730,Package Room
1599730,Parking Available
1599730,Pool
1599730,Valet Parking
1599730,Verizon Fios Enabled
1599730,Air conditioning
1599730,City view
1599730,Garden View
1599730,Hardwood
1599730,Park view
1599730,Skyline View
1599730,Water view
1599730,Private balcony
1599730,Courtyard
1599730,Deck
1599730,Common roof deck
1599730,Common terrace
1599730,Pets - Cats ok
1599730,Pets - Dogs ok
1599968,Cats and Dogs Allowed
1599968,Dishwasher
1599968,Elevator
1599968,Full-time doorman
1599968,Washer/Dryer
1599968,Bike room
1599968,Playroom
1599968,Community Recreation Facilities
1599968,Concierge
1599968,Gym/Fitness
1599968,Live-in superintendent
1599968,locker/cage
1599968,Media Room
1599968,Package Room
1599968,Storage
1599968,Pool
1599968,Virtual Doorman
1599968,Verizon Fios Enabled
1599968,Air conditioning
1599968,City view
1599968,Hardwood
1599968,Skyline View
1599968,Water view
1599968,Waterfront
1599968,Deck
1599968,Common roof deck
1599968,Pets - Cats ok
1599968,Pets - Dogs ok
1599974,Cats and Dogs Allowed
1599974,Elevator
1599974,Full-time doorman
1599974,Bike room
1599974,Playroom
1599974,Cold Storage
1599974,Community Recreation Facilities
1599974,Concierge
1599974,Gym/Fitness
1599974,On-site laundry
1599974,Media Room
1599974,Package Room
1599974,Parking Available
1599974,Smoke-Free
1599974,Pool
1599974,Verizon Fios Enabled
1599974,Deck
1599974,Pets - Cats ok
1599974,Pets - Dogs ok
1599996,Cats and Dogs Allowed
1599996,Dishwasher
1599996,Elevator
1599996,Full-time doorman
1599996,Land Lease
1599996,Washer/Dryer
1599996,Bike room
1599996,Playroom
1599996,Concierge
1599996,Live-in superintendent
1599996,Package Room
1599996,Parking Available
1599996,Verizon Fios Enabled
1599996,Air conditioning
1599996,City view
1599996,Hardwood
1599996,Park view
1599996,Skyline View
1599996,Water view
1599996,Pets - Cats ok
1599996,Pets - Dogs ok
1600018,Dishwasher
1600018,Elevator
1600018,Full-time doorman
1600018,Pets - Dogs ok
1600018,Bike room
1600018,Cold Storage
1600018,Community Recreation Facilities
1600018,Gym/Fitness
1600018,On-site laundry
1600018,Live-in superintendent
1600018,Media Room
1600018,Package Room
1600018,Storage
1600018,Verizon Fios Enabled
1600018,Air conditioning
1600018,Hardwood
1600018,Common roof deck
1600018,Pets - Cats ok
1600032,Dishwasher
1600032,Elevator
1600032,Full-time doorman
1600032,Pets - Dogs ok
1600032,Washer/Dryer
1600032,Private outdoor space
1600032,Bike room
1600032,Playroom
1600032,Cold Storage
1600032,Community Recreation Facilities
1600032,Concierge
1600032,Gym/Fitness
1600032,On-site laundry
1600032,Live-in superintendent
1600032,Media Room
1600032,Package Room
1600032,Pool
1600032,Valet Parking
1600032,Wheelchair Access
1600032,Verizon Fios Enabled
1600032,Air conditioning
1600032,City view
1600032,Hardwood
1600032,Jacuzzi
1600032,Park view
1600032,Skyline View
1600032,Water view
1600032,Courtyard
1600032,Deck
1600032,Garden
1600032,Patio
1600032,Pets - Cats ok
1600044,Cats and Dogs Allowed
1600044,Dishwasher
1600044,Elevator
1600044,Full-time doorman
1600044,Washer/Dryer
1600044,Private outdoor space
1600044,Bike room
1600044,Playroom
1600044,Cold Storage
1600044,Community Recreation Facilities
1600044,Concierge
1600044,Private parking
1600044,Green Building
1600044,Gym/Fitness
1600044,On-site laundry
1600044,Live-in superintendent
1600044,Media Room
1600044,Package Room
1600044,Parking Available
1600044,Smoke-Free
1600044,Storage
1600044,Pool
1600044,Valet Parking
1600044,Verizon Fios Enabled
1600044,Air conditioning
1600044,City view
1600044,Hardwood
1600044,Skyline View
1600044,Water view
1600044,Waterfront
1600044,Courtyard
1600044,Patio
1600044,Common roof deck
1600044,Pets - Cats ok
1600044,Pets - Dogs ok
1600085,Elevator
1600085,Full-time doorman
1600085,Pets - Dogs ok
1600085,Bike room
1600085,Playroom
1600085,Cold Storage
1600085,Community Recreation Facilities
1600085,Concierge
1600085,Private parking
1600085,Gym/Fitness
1600085,On-site laundry
1600085,Live-in superintendent
1600085,locker/cage
1600085,Media Room
1600085,Package Room
1600085,Parking Available
1600085,Pool
1600085,Virtual Doorman
1600085,Verizon Fios Enabled
1600085,Common roof deck
1600085,Pets - Cats ok
1600099,Cats and Dogs Allowed
1600099,Dishwasher
1600099,Elevator
1600099,Full-time doorman
1600099,Washer/Dryer
1600099,Private outdoor space
1600099,Bike room
1600099,Playroom
1600099,Cold Storage
1600099,Concierge
1600099,Gym/Fitness
1600099,On-site laundry
1600099,Live-in superintendent
1600099,Media Room
1600099,Package Room
1600099,Parking Available
1600099,Verizon Fios Enabled
1600099,Air conditioning
1600099,City view
1600099,Fireplace
1600099,Hardwood
1600099,Skyline View
1600099,Water view
1600099,Common roof deck
1600099,Common terrace
1600099,Pets - Cats ok
1600099,Pets - Dogs ok
1600141,Cats and Dogs Allowed
1600141,Dishwasher
1600141,Elevator
1600141,Full-time doorman
1600141,Private outdoor space
1600141,Playroom
1600141,Community Recreation Facilities
1600141,Concierge
1600141,Gym/Fitness
1600141,Live-in superintendent
1600141,Parking Available
1600141,Pool
1600141,Verizon Fios Enabled
1600141,Air conditioning
1600141,City view
1600141,Hardwood
1600141,Water view
1600141,Private balcony
1600141,Deck
1600141,Pets - Cats ok
1600141,Pets - Dogs ok
1600189,Dishwasher
1600189,Elevator
1600189,Full-time doorman
1600189,Bike room
1600189,Cold Storage
1600189,Community Recreation Facilities
1600189,Gym/Fitness
1600189,On-site laundry
1600189,Live-in superintendent
1600189,Package Room
1600189,Storage
1600189,Verizon Fios Enabled
1600189,Air conditioning
1600189,Hardwood
1600189,Common roof deck
1600228,Dishwasher
1600228,Elevator
1600228,Full-time doorman
1600228,Pets - Dogs ok
1600228,Bike room
1600228,Cold Storage
1600228,Community Recreation Facilities
1600228,Concierge
1600228,Gym/Fitness
1600228,On-site laundry
1600228,Live-in superintendent
1600228,Media Room
1600228,Package Room
1600228,Storage
1600228,Verizon Fios Enabled
1600228,Air conditioning
1600228,Hardwood
1600228,Common roof deck
1600228,Pets - Cats ok
1600237,Cats and Dogs Allowed
1600237,Dishwasher
1600237,Elevator
1600237,Full-time doorman
1600237,Washer/Dryer
1600237,Community Recreation Facilities
1600237,Concierge
1600237,Gym/Fitness
1600237,Live-in superintendent
1600237,Verizon Fios Enabled
1600237,Air conditioning
1600237,Hardwood
1600237,Water view
1600237,Common roof deck
1600237,Pets - Cats ok
1600237,Pets - Dogs ok
1600242,Cats and Dogs Allowed
1600242,Dishwasher
1600242,Elevator
1600242,Full-time doorman
1600242,Washer/Dryer
1600242,Private outdoor space
1600242,Bike room
1600242,Playroom
1600242,Cold Storage
1600242,Community Recreation Facilities
1600242,Concierge
1600242,Private parking
1600242,Green Building
1600242,Gym/Fitness
1600242,On-site laundry
1600242,Live-in superintendent
1600242,locker/cage
1600242,Media Room
1600242,Package Room
1600242,Parking Available
1600242,Smoke-Free
1600242,Storage
1600242,Pool
1600242,Valet Parking
1600242,Verizon Fios Enabled
1600242,Air conditioning
1600242,City view
1600242,Hardwood
1600242,Park view
1600242,Skyline View
1600242,Water view
1600242,Waterfront
1600242,Courtyard
1600242,Patio
1600242,Common roof deck
1600242,Pets - Cats ok
1600242,Pets - Dogs ok
1600278,Cats and Dogs Allowed
1600278,Dishwasher
1600278,Elevator
1600278,Full-time doorman
1600278,Washer/Dryer
1600278,Private outdoor space
1600278,Bike room
1600278,Playroom
1600278,Cold Storage
1600278,Community Recreation Facilities
1600278,Concierge
1600278,Private parking
1600278,Green Building
1600278,Gym/Fitness
1600278,On-site laundry
1600278,Live-in superintendent
1600278,Media Room
1600278,Package Room
1600278,Parking Available
1600278,Smoke-Free
1600278,Storage
1600278,Pool
1600278,Valet Parking
1600278,Verizon Fios Enabled
1600278,Air conditioning
1600278,City view
1600278,Hardwood
1600278,Water view
1600278,Waterfront
1600278,Patio
1600278,Common roof deck
1600278,Pets - Cats ok
1600278,Pets - Dogs ok
1600315,Cats and Dogs Allowed
1600315,Dishwasher
1600315,Elevator
1600315,Full-time doorman
1600315,Land Lease
1600315,Washer/Dryer
1600315,Bike room
1600315,Concierge
1600315,Live-in superintendent
1600315,Parking Available
1600315,Verizon Fios Enabled
1600315,City view
1600315,Hardwood
1600315,Park view
1600315,Skyline View
1600315,Water view
1600315,Pets - Cats ok
1600315,Pets - Dogs ok
1600320,Cats and Dogs Allowed
1600320,Dishwasher
1600320,Elevator
1600320,Full-time doorman
1600320,Washer/Dryer
1600320,Bike room
1600320,Concierge
1600320,Gym/Fitness
1600320,On-site laundry
1600320,Live-in superintendent
1600320,Media Room
1600320,Parking Available
1600320,Verizon Fios Enabled
1600320,Air conditioning
1600320,City view
1600320,Hardwood
1600320,Common roof deck
1600320,Pets - Cats ok
1600320,Pets - Dogs ok
1600369,Cats and Dogs Allowed
1600369,Dishwasher
1600369,Elevator
1600369,Full-time doorman
1600369,Washer/Dryer
1600369,Community Recreation Facilities
1600369,Concierge
1600369,Gym/Fitness
1600369,Live-in superintendent
1600369,Verizon Fios Enabled
1600369,Air conditioning
1600369,City view
1600369,Hardwood
1600369,Skyline View
1600369,Water view
1600369,Common roof deck
1600369,Pets - Cats ok
1600369,Pets - Dogs ok
1600375,Cats and Dogs Allowed
1600375,Dishwasher
1600375,Elevator
1600375,Full-time doorman
1600375,Washer/Dryer
1600375,Private outdoor space
1600375,Bike room
1600375,Playroom
1600375,Cold Storage
1600375,Community Recreation Facilities
1600375,Concierge
1600375,Private parking
1600375,Green Building
1600375,Gym/Fitness
1600375,On-site laundry
1600375,Live-in superintendent
1600375,locker/cage
1600375,Media Room
1600375,Package Room
1600375,Parking Available
1600375,Smoke-Free
1600375,Storage
1600375,Pool
1600375,Valet Parking
1600375,Verizon Fios Enabled
1600375,Air conditioning
1600375,City view
1600375,Hardwood
1600375,Skyline View
1600375,Water view
1600375,Waterfront
1600375,Patio
1600375,Common roof deck
1600375,Pets - Cats ok
1600375,Pets - Dogs ok
1600421,Cats and Dogs Allowed
1600421,Dishwasher
1600421,Elevator
1600421,Full-time doorman
1600421,Washer/Dryer
1600421,Community Recreation Facilities
1600421,Concierge
1600421,Gym/Fitness
1600421,Live-in superintendent
1600421,Verizon Fios Enabled
1600421,Air conditioning
1600421,Hardwood
1600421,Water view
1600421,Common roof deck
1600421,Pets - Cats ok
1600421,Pets - Dogs ok
1600422,Cats and Dogs Allowed
1600422,Dishwasher
1600422,Elevator
1600422,Full-time doorman
1600422,Washer/Dryer
1600422,Community Recreation Facilities
1600422,Concierge
1600422,Gym/Fitness
1600422,Live-in superintendent
1600422,Verizon Fios Enabled
1600422,Air conditioning
1600422,City view
1600422,Hardwood
1600422,Skyline View
1600422,Water view
1600422,Common roof deck
1600422,Pets - Cats ok
1600422,Pets - Dogs ok
1600433,Cats and Dogs Allowed
1600433,Dishwasher
1600433,Elevator
1600433,Full-time doorman
1600433,Washer/Dryer
1600433,Community Recreation Facilities
1600433,Concierge
1600433,Gym/Fitness
1600433,Live-in superintendent
1600433,Verizon Fios Enabled
1600433,Air conditioning
1600433,Hardwood
1600433,Water view
1600433,Common roof deck
1600433,Pets - Cats ok
1600433,Pets - Dogs ok
1600455,Cats and Dogs Allowed
1600455,Dishwasher
1600455,Elevator
1600455,Full-time doorman
1600455,Washer/Dryer
1600455,Private outdoor space
1600455,Bike room
1600455,Playroom
1600455,Cold Storage
1600455,Community Recreation Facilities
1600455,Concierge
1600455,Private parking
1600455,Green Building
1600455,Gym/Fitness
1600455,On-site laundry
1600455,Live-in superintendent
1600455,Media Room
1600455,Package Room
1600455,Parking Available
1600455,Smoke-Free
1600455,Storage
1600455,Pool
1600455,Valet Parking
1600455,Verizon Fios Enabled
1600455,Air conditioning
1600455,City view
1600455,Hardwood
1600455,Water view
1600455,Waterfront
1600455,Courtyard
1600455,Patio
1600455,Common roof deck
1600455,Pets - Cats ok
1600455,Pets - Dogs ok
